,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Birth Per Woman & Hiv/Aids & Percentage Expenditure & Total Expenditure,0.8074716065519177,0.8062657960520196,Hiv/Aids,-3.5585512084262447,Birth Per Woman,-0.682261766610408,Total Expenditure,0.0008114079167304,Percentage Expenditure,0.40762465456390096,78.23232541025571
Bmi & Gdp & Hiv/Aids & Water,0.807300744677951,0.8070706797773598,Gdp,0.06345206507752801,Water,0.00014005633680737556,Hiv/Aids,-0.6611086678101584,Bmi,0.25961219053403256,45.94601093131567
Birth Per Woman & Gdp & Hiv/Aids & Polio,0.8072121602457321,0.7834009438572661,Gdp,-3.5972415435351137,Birth Per Woman,0.00014506666302243552,Hiv/Aids,-0.6738844565878654,Polio,0.006440026706967359,79.96463052439543
Adult Mortality & Hiv/Aids & Military & Water,0.8068594084904587,0.775953469759611,Adult Mortality,-0.020009624975617306,Water,-0.41924781511172476,Military,-0.12792179591660413,Hiv/Aids,0.26794599943076247,51.68431079674015
Birth Per Woman & Gdp & Hiv/Aids & Under-Five Deaths,0.8068391672659232,0.8009029830132378,Gdp,-3.571675453144255,Birth Per Woman,0.00014612323888422784,Hiv/Aids,-0.6828668982077833,Under-Five Deaths,-0.0036598401141350453,80.52330412206155
Adult Mortality & Birth Per Woman & Percentage Expenditure & Water,0.8067235210145863,0.8285202885917464,Adult Mortality,-0.02829458271794938,Water,-1.8135717412565182,Birth Per Woman,0.0006908394242708393,Percentage Expenditure,0.14641030978333264,66.83043271227955
Hiv/Aids & Population & Thinness 5-9 Years & Water,0.8066309913370597,0.7747858944310261,Thinness 5-9 Years,-0.6277986539751034,Water,4.217925606591645e-09,Population,-0.4617756845935779,Hiv/Aids,0.2820056443676004,49.34455967349355
Birth Per Woman & Diphtheria & Hiv/Aids & Water,0.8065896032421555,0.7671370063219781,Hiv/Aids,-2.258788887965127,Water,0.02497347175206313,Birth Per Woman,-0.6231897469213212,Diphtheria,0.1666802202828357,61.24058065691757
Adult Mortality & Schooling & Thinness 5-9 Years & Water,0.8064379154985205,0.8370391074864443,Adult Mortality,-0.027230798920194525,Water,0.713924900230982,Schooling,-0.2379648483213136,Thinness 5-9 Years,0.18282183858681456,51.26175571613015
Adult Mortality & Birth Per Woman & Gdp & Water,0.8064376679017615,0.8286237275029893,Adult Mortality,-0.025990822006509404,Water,-1.9462588910662832,Birth Per Woman,0.00011955352249093387,Gdp,0.14053828026627918,67.07422225192241
Hiv/Aids & Thinness 5-9 Years & Total Expenditure & Water,0.8064029383604855,0.792245328141044,Thinness 5-9 Years,-0.6309220848489006,Water,-0.3788401472466738,Hiv/Aids,0.28586912304988477,Total Expenditure,0.28904890582925014,46.8913087896436
Fdi & Hiv/Aids & Thinness 5-9 Years & Water,0.8063944925708212,0.7730817035431766,Fdi,0.00877534103028711,Water,-0.6177153265920056,Thinness 5-9 Years,-0.41571774609267437,Hiv/Aids,0.2930678481392668,48.134872973085805
Gdp & Hiv/Aids & Under-Five Deaths & Water,0.8062992769776903,0.7846948783986225,Gdp,0.00013747494694291317,Water,-0.6738024978279854,Hiv/Aids,-0.004291886642378451,Under-Five Deaths,0.287413767746554,46.37582367651225
Adult Mortality & Birth Per Woman & Hiv/Aids & Under-Five Deaths,0.8061682883961158,0.8210923710043726,Adult Mortality,-0.02058808958813631,Birth Per Woman,-3.3132283267348854,Hiv/Aids,-0.4234408937072365,Under-Five Deaths,-0.004104285084431947,83.61734265938213
Birth Per Woman & Hiv/Aids & Infant Deaths & Water,0.8060976039963749,0.7908283357389887,Infant Deaths,-2.1927365820705544,Water,-0.6323776907105608,Birth Per Woman,-0.005899331068810909,Hiv/Aids,0.17464507474969515,62.856236530677855
Birth Per Woman & Hiv/Aids & Under-Five Deaths & Water,0.8057416951449022,0.7897102496460578,Hiv/Aids,-2.166335063822931,Water,-0.619038952449757,Birth Per Woman,-0.004385117821540052,Under-Five Deaths,0.18070432656798657,62.221479121616326
Hiv/Aids & Percentage Expenditure & Thinness 1-19 Years & Water,0.8056362595233968,0.8420192078834352,Thinness 1-19 Years,-0.6236950590985664,Water,0.0007481733799129253,Hiv/Aids,-0.3334996904206918,Percentage Expenditure,0.27006685318059886,49.232215674654555
Adult Mortality & Birth Per Woman & Polio & Schooling,0.8055888373689045,0.792008918555665,Adult Mortality,-0.0302348931431895,Birth Per Woman,-2.195380187653518,Schooling,0.0019413145214524086,Polio,0.9251403078691657,69.43798703413118
Adult Mortality & Birth Per Woman & Fdi & Hiv/Aids,0.8055204651051665,0.7959609594105594,Adult Mortality,-0.01877345158112253,Birth Per Woman,-3.5022258168990605,Fdi,0.007433336302803184,Hiv/Aids,-0.43392455191091006,83.70206037256922
Adult Mortality & Birth Per Woman & Fdi & Schooling,0.8055173509765436,0.7943741729719961,Adult Mortality,-0.03075038456702908,Birth Per Woman,-2.1300011433899826,Fdi,0.004279037711013345,Schooling,0.9429743534557562,69.2678321433672
Diphtheria & Hiv/Aids & Percentage Expenditure & Water,0.8055080883740465,0.7671268650024818,Hiv/Aids,0.028998658468375748,Water,-0.6594282522469002,Diphtheria,0.000972540882048345,Percentage Expenditure,0.28480754324968943,43.82232957157067
Adult Mortality & Hiv/Aids & Percentage Expenditure & Schooling,0.8054657232918403,0.8108468858533222,Adult Mortality,-0.02099315118984812,Schooling,-0.48362845561841616,Hiv/Aids,0.00044713011559266436,Percentage Expenditure,1.6371332870938649,53.5667393216398
Adult Mortality & Birth Per Woman & Bmi & Gdp,0.8053877796966006,0.7986678288939273,Adult Mortality,-0.029697189088609348,Birth Per Woman,-2.7794024742861545,Gdp,0.059665163628033736,Bmi,0.00010899809213826828,79.83578655705632
Adult Mortality & Diphtheria & Gdp & Water,0.805375621585793,0.7438567005612744,Adult Mortality,-0.02979281208915518,Water,0.030058975345976558,Gdp,0.00011775449102451388,Diphtheria,0.24045436382061205,51.163089873665086
Adult Mortality & Hiv/Aids & Schooling & Thinness 1-19 Years,0.8052585013125915,0.8117961078104797,Adult Mortality,-0.021703401074681963,Schooling,-0.48911332317796763,Thinness 1-19 Years,1.5863294668992982,Hiv/Aids,-0.17230819892532334,55.47757714410186
Adult Mortality & Birth Per Woman & Bmi & Percentage Expenditure,0.805236794893903,0.7933457953558536,Adult Mortality,-0.02775238827597753,Birth Per Woman,-2.997188477747681,Bmi,0.054274479319387225,Percentage Expenditure,0.000719687578883299,80.36077026564422
Adult Mortality & Birth Per Woman & Measles & Water,0.8051483370590717,0.7582911425992487,Adult Mortality,-0.02885181414748959,Water,-2.043945480126827,Birth Per Woman,-4.759553604749556e-05,Measles,0.14751152106360377,68.12617484795125
Adult Mortality & Percentage Expenditure & Thinness 1-19 Years & Water,0.8051174192532485,0.8118324105500615,Adult Mortality,-0.026902447177269456,Water,0.000647340298480451,Thinness 1-19 Years,-0.3153862018143154,Percentage Expenditure,0.2455409282739192,54.71843964825679
Adult Mortality & Birth Per Woman & Schooling & Total Expenditure,0.8050087018040168,0.7938929815087643,Adult Mortality,-0.02746408232914451,Birth Per Woman,-2.4252364091328307,Schooling,0.8536031799622226,Total Expenditure,0.21731359275457907,69.43240269536057
Adult Mortality & Fdi & Gdp & Water,0.8047699264150188,0.735286841241225,Adult Mortality,-0.02902175510139472,Water,0.002467921630376186,Fdi,0.00011214728645847927,Gdp,0.2569595275149888,52.32065045930808
Hiv/Aids & Military & Thinness 5-9 Years & Water,0.8045259934734209,0.778851779944159,Thinness 5-9 Years,-0.63297012371331,Water,0.037263598889022365,Military,-0.44377445404484217,Hiv/Aids,0.2858584587132815,49.043241712309346
Adult Mortality & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.8041891928761556,0.7723044298807544,Adult Mortality,-0.028674339508129792,Water,-0.17630535508252038,Thinness 5-9 Years,-0.23117363466281465,Thinness 1-19 Years,0.2546736713861551,55.0978048749254
Hiv/Aids & Polio & Thinness 1-19 Years & Water,0.804136663900019,0.7634734694640615,Thinness 1-19 Years,-0.6221275551779987,Water,0.013701940112104294,Hiv/Aids,-0.37824897791737633,Polio,0.2886134642792826,47.33933187872006
Adult Mortality & Hiv/Aids & Population & Water,0.804014328865774,0.7889865332823389,Adult Mortality,-0.01949767698737947,Water,-0.4197361840477409,Population,-5.397139346552393e-09,Hiv/Aids,0.283869446104211,49.96758441637321
Adult Mortality & Hiv/Aids & Measles & Water,0.8039564355577073,0.7873156731979969,Adult Mortality,-0.01955678651340409,Water,-0.40869170781642356,Hiv/Aids,-3.610581287155634e-05,Measles,0.2747481259971181,50.73143769893532
Birth Per Woman & Bmi & Hiv/Aids & Percentage Expenditure,0.803955527031175,0.835681644122501,Hiv/Aids,-3.3842917898298333,Birth Per Woman,0.06590848902725983,Bmi,-0.6566027204333049,Percentage Expenditure,0.0008503350842980345,77.55529806608364
Hiv/Aids & Percentage Expenditure & Under-Five Deaths & Water,0.8038010466884161,0.7909523006660305,Hiv/Aids,-0.6648354865874271,Water,0.0008523875045693113,Under-Five Deaths,-0.00510032293544658,Percentage Expenditure,0.28616848437054704,46.61560127825289
Birth Per Woman & Fdi & Hiv/Aids & Percentage Expenditure,0.8036885202278143,0.7805414637529788,Fdi,-3.7260234968068224,Birth Per Woman,0.007985471291293426,Hiv/Aids,-0.6597926721206093,Percentage Expenditure,0.0009467091504750738,80.97088253398155
Adult Mortality & Birth Per Woman & Polio & Water,0.8036733392060496,0.7594979017308344,Adult Mortality,-0.028120473857463264,Water,-2.106242015363596,Birth Per Woman,0.005161237442755429,Polio,0.14931925023979775,67.4912083975371
Adult Mortality & Birth Per Woman & Hiv/Aids & Measles,0.8035772633148844,0.8184626051360517,Adult Mortality,-0.021920998461965564,Birth Per Woman,-3.360319205490131,Hiv/Aids,-0.38493208149485725,Measles,-4.777236238373561e-05,83.98653754062781
Birth Per Woman & Gdp & Hiv/Aids & Military,0.8035542569296715,0.7951675994209517,Gdp,-3.6131016553067843,Birth Per Woman,0.00015552798116676522,Military,-0.6755931423431683,Hiv/Aids,0.2564504058884237,79.97485632461333
Birth Per Woman & Bmi & Gdp & Hiv/Aids,0.8034388275015814,0.8481405160860083,Gdp,-3.3191431185409552,Birth Per Woman,0.06149755217159209,Hiv/Aids,0.00013584658490797819,Bmi,-0.6473109102525895,77.22231043854708
Adult Mortality & Hepatitis B & Hiv/Aids & Schooling,0.8033815322028441,0.7868806352822209,Adult Mortality,-0.024769582605052624,Schooling,0.010421587846035085,Hiv/Aids,-0.43138360126410513,Hepatitis B,1.6555272507843015,53.40598218032281
Adult Mortality & Birth Per Woman & Total Expenditure & Water,0.8033777840391793,0.7846141473000836,Adult Mortality,-0.02920124237641822,Water,-1.9108308127221512,Birth Per Woman,0.2715990560399161,Total Expenditure,0.1553570980756147,65.38869895870621
Gdp & Hiv/Aids & Infant Deaths & Water,0.8032833467925597,0.7892967670477964,Infant Deaths,0.00013549374859458016,Water,-0.6454429023192925,Gdp,-0.005010828244142229,Hiv/Aids,0.29283604357775533,45.68727908262453
Birth Per Woman & Gdp & Hiv/Aids & Total Expenditure,0.8032352911843611,0.8281786925612761,Gdp,-3.6627855726027234,Birth Per Woman,0.0001373890150339788,Hiv/Aids,-0.6895557706430456,Total Expenditure,0.35419377285793985,78.61131077116464
Adult Mortality & Birth Per Woman & Bmi & Hepatitis B,0.8031499226339714,0.7243802382661888,Adult Mortality,-0.03125264613803524,Birth Per Woman,-3.0018657776151976,Bmi,0.05702114207562525,Hepatitis B,0.010732861197381371,80.57025093667178
Adult Mortality & Birth Per Woman & Measles & Thinness 1-19 Years,0.8031490875342562,0.7551201591352827,Adult Mortality,-0.029502812428360035,Birth Per Woman,-3.0989877354442967,Thinness 1-19 Years,-2.4364415441624487e-05,Measles,-0.35246029101742327,85.46919742255467
Adult Mortality & Alcohol & Hiv/Aids & Schooling,0.803147449915624,0.785587360681421,Adult Mortality,-0.0195300776103391,Alcohol,-0.014402338289764671,Schooling,-0.5225445217454823,Hiv/Aids,1.7682566848013883,52.231576207964146
Alcohol & Birth Per Woman & Gdp & Hiv/Aids,0.8029863869034068,0.7940331336377797,Gdp,0.03840505498493781,Alcohol,-3.6208428319824937,Birth Per Woman,0.00014950427511939424,Hiv/Aids,-0.6728464260942458,80.28508128926228
Birth Per Woman & Gdp & Hiv/Aids & Percentage Expenditure,0.802720698573188,0.7910133317215298,Gdp,-3.6295691623275546,Birth Per Woman,0.00010570915959550906,Hiv/Aids,-0.6703558442923994,Percentage Expenditure,0.00033731188408833316,80.50882428010686
Hepatitis B & Hiv/Aids & Thinness 5-9 Years & Water,0.8022677867436714,0.7876564014842917,Thinness 5-9 Years,-0.0043220485645676,Water,-0.6061726577824347,Hiv/Aids,-0.4190018416125594,Hepatitis B,0.2976116941345043,48.16949320939787
Adult Mortality & Gdp & Measles & Water,0.8022278582506537,0.7318433739969903,Adult Mortality,-0.030887131035623405,Water,0.00013902733828118974,Gdp,-1.7471770619177446e-06,Measles,0.23972249162934076,53.97365908804352
Hiv/Aids & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.8020635889401767,0.7871404212947729,Thinness 5-9 Years,-0.6069905584774383,Water,-0.03629646684910198,Thinness 1-19 Years,-0.3992991529213244,Hiv/Aids,0.2905274359584551,48.58902737164404
Adult Mortality & Alcohol & Thinness 5-9 Years & Water,0.8020322537864627,0.7824404838698515,Adult Mortality,-0.029701708781181124,Alcohol,0.09846349202907906,Water,-0.33931550964924195,Thinness 5-9 Years,0.24786695235017625,55.07821796775865
Adult Mortality & Military & Thinness 5-9 Years & Water,0.801976238260711,0.7791626384675754,Adult Mortality,-0.029611596225646873,Water,-0.07689848390266907,Military,-0.359956237339067,Thinness 5-9 Years,0.24853034886112643,55.767536838848784
Adult Mortality & Alcohol & Birth Per Woman & Gdp,0.8019110284461805,0.7664510696286152,Adult Mortality,-0.030574316761804363,Alcohol,0.033825407785531066,Birth Per Woman,-3.0763340243530752,Gdp,0.00012762588950366444,82.90328149821197
Adult Mortality & Birth Per Woman & Hiv/Aids & Polio,0.8019054799866359,0.810123792499225,Adult Mortality,-0.019979055581985806,Birth Per Woman,-3.4683268593234704,Hiv/Aids,-0.4269881106644673,Polio,0.009936672779859101,82.96855376838798
Adult Mortality & Alcohol & Schooling & Water,0.8015678072143408,0.8005356621627944,Adult Mortality,-0.029439096250839885,Alcohol,0.04172468679262792,Water,0.8823561475479822,Schooling,0.17207305413270374,49.1898473330733
Adult Mortality & Hiv/Aids & Schooling & Total Expenditure,0.8015004085508001,0.7965931921643797,Adult Mortality,-0.021883835758116938,Schooling,-0.49412349858346327,Hiv/Aids,1.7194553789738118,Total Expenditure,0.07402841796952153,52.67264743732604
Adult Mortality & Gdp & Schooling & Water,0.8014393171684792,0.8322340438599296,Adult Mortality,-0.027547108352879025,Water,7.72456926548086e-05,Schooling,0.8240214381547063,Gdp,0.180284069415587,48.501758020613465
Adult Mortality & Bmi & Percentage Expenditure & Water,0.8013756083339814,0.7847765000252116,Adult Mortality,-0.0283758297469173,Water,0.06297897034347458,Bmi,0.0007619778942751926,Percentage Expenditure,0.22800966574962744,52.400545784517774
Birth Per Woman & Hepatitis B & Hiv/Aids & Water,0.8013408642016954,0.7747465203014225,Hiv/Aids,-2.1918376050407105,Water,0.0017986261750877752,Birth Per Woman,-0.6473160763745122,Hepatitis B,0.17236178469634766,62.53368872727162
Alcohol & Birth Per Woman & Hiv/Aids & Water,0.801234962452881,0.794715530366828,Hiv/Aids,0.14668886159632052,Alcohol,-2.1794332508100736,Water,-0.6403817385957853,Birth Per Woman,0.16527223309992278,62.62356738174584
Birth Per Woman & Fdi & Gdp & Hiv/Aids,0.8010019643773676,0.7994425537734547,Fdi,-3.6287761028998546,Birth Per Woman,0.007337998244617374,Gdp,0.00015372977321375086,Hiv/Aids,-0.6928530408158436,80.4354292813365
Birth Per Woman & Hiv/Aids & Percentage Expenditure & Under-Five Deaths,0.8009882819768018,0.8103326112452226,Hiv/Aids,-3.650234082193886,Birth Per Woman,-0.6659261741409197,Under-Five Deaths,0.0009312923826360064,Percentage Expenditure,-0.0036793265663517608,81.0584106598546
Adult Mortality & Bmi & Thinness 5-9 Years & Water,0.800922172008932,0.794302415165587,Adult Mortality,-0.027883839142930227,Water,0.035184551863025104,Thinness 5-9 Years,-0.3235081237995275,Bmi,0.24319299203855763,54.1587973580933
Diphtheria & Hiv/Aids & Thinness 1-19 Years & Water,0.8008870647900774,0.775365829324917,Thinness 1-19 Years,0.018315661111241655,Water,-0.6068835601740774,Hiv/Aids,-0.4346742810502179,Diphtheria,0.2832133146125162,47.67216810734628
Alcohol & Birth Per Woman & Hiv/Aids & Percentage Expenditure,0.8008032962799578,0.7925179550324924,Hiv/Aids,0.06492338011063047,Alcohol,-3.599931759982761,Birth Per Woman,-0.6808992546631794,Percentage Expenditure,0.0008907971942893056,80.42857297548966
Birth Per Woman & Gdp & Hepatitis B & Hiv/Aids,0.8007878142650887,0.8048864385887453,Gdp,-3.661031923667392,Birth Per Woman,0.0001595198295473902,Hiv/Aids,0.015461019781407718,Hepatitis B,-0.6506163767198986,79.31289565135867
Adult Mortality & Hiv/Aids & Measles & Schooling,0.8007123418555218,0.7961369340804936,Adult Mortality,-0.02161401803629789,Schooling,-0.5206016182900106,Hiv/Aids,-7.506830999925995e-06,Measles,1.7083980759139286,53.358631517436514
Adult Mortality & Polio & Thinness 1-19 Years & Water,0.800695080238601,0.7736058441806356,Adult Mortality,-0.027821786898934116,Water,0.005215237535003137,Thinness 1-19 Years,-0.37380939419347303,Polio,0.2545015237732583,54.339156410114036
Adult Mortality & Birth Per Woman & Population & Schooling,0.8006163318966639,0.8099027505163681,Adult Mortality,-0.029628717685724715,Birth Per Woman,-2.259623712487701,Schooling,-2.0168400283182564e-09,Population,0.924691374237793,69.6594821214298
Birth Per Woman & Bmi & Hiv/Aids & Thinness 1-19 Years,0.8006153924175571,0.7856805717247247,Thinness 1-19 Years,-3.3876365784188627,Birth Per Woman,0.048468160177303904,Hiv/Aids,-0.6418415281695948,Bmi,-0.30077368364334767,80.2789855761403
Adult Mortality & Birth Per Woman & Diphtheria & Thinness 5-9 Years,0.8003990197341353,0.7701772679508174,Adult Mortality,-0.030846303242547134,Birth Per Woman,-2.921999812339068,Thinness 5-9 Years,0.01723608880154348,Diphtheria,-0.3225329551363255,83.42279068240938
