,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Hiv/Aids & Polio & Schooling & Status Developed,0.760022288181656,0.7557420949548689,Schooling,-0.8059246508323181,Hiv/Aids,0.020743860704535044,Status Developed,1.8592137899088923,Polio,1.592728610752716,46.38847465957625
Hepatitis B & Hiv/Aids & Status Developed & Water,0.7930787065352057,0.7557250854977428,Hiv/Aids,0.002099421715822862,Water,-0.6440501398565812,Status Developed,4.167749733102688,Hepatitis B,0.2967604800899586,45.25554265500173
Adult Mortality & Diphtheria & Status Developed & Water,0.7931493231847657,0.7551167839862309,Adult Mortality,-0.030473534764372565,Water,0.026197732468736468,Status Developed,3.0379462875156786,Diphtheria,0.24377810147465598,51.71584721193864
Income Composition Of Resources & Polio & Status Developed & Thinness 5-9 Years,0.6319743219591489,0.7545931104301878,Income Composition Of Resources,35.48870105524759,Thinness 5-9 Years,0.021573380456354402,Status Developed,1.4312224099981337,Polio,-0.2705529316244549,45.900055921022336
Adult Mortality & Fdi & Status Developed & Water,0.7884201041210654,0.7544020562565834,Adult Mortality,-0.030387123834006758,Water,0.005150711565446331,Status Developed,3.0295790470933635,Fdi,0.25577958214312235,52.85526559917621
Adult Mortality & Birth Per Woman & Status Developed & Under-Five Deaths,0.7921738748354351,0.7537413530922145,Adult Mortality,-0.03274096985080708,Birth Per Woman,-2.9065703112357517,Status Developed,2.186803977009014,Under-Five Deaths,-0.004734716103054204,83.51816381897247
Adult Mortality & Hepatitis B & Income Composition Of Resources & Status Developed,0.8010732490242499,0.7531380767062807,Adult Mortality,-0.032767774823588065,Income Composition Of Resources,0.014294856204935757,Status Developed,28.990126150358755,Hepatitis B,0.8759454608303178,55.01355339713089
Income Composition Of Resources & Infant Deaths & Polio & Status Developed,0.6219820641250531,0.7520096390218973,Infant Deaths,38.9764917845979,Income Composition Of Resources,-0.0026174088419158303,Status Developed,0.0271305531976819,Polio,1.696556712789072,41.907733931160834
Hepatitis B & Status Developed & Thinness 1-19 Years & Water,0.6700816936248086,0.7488775490923851,Thinness 1-19 Years,0.0031559453636078767,Water,3.2490305762313048,Status Developed,-0.40069187990880595,Hepatitis B,0.32110387319174105,43.95775169653503
Schooling & Status Developed & Thinness 5-9 Years & Water,0.6964844822237366,0.7485074488133672,Schooling,0.564937401008166,Water,1.9026951852084728,Status Developed,-0.37103446342773655,Thinness 5-9 Years,0.28223608621258967,40.503471945376184
Diphtheria & Income Composition Of Resources & Population & Status Developed,0.6250102517421293,0.7476993444024168,Income Composition Of Resources,0.0437787409303077,Population,38.4938140330326,Status Developed,1.147220984876185e-09,Diphtheria,1.6799668546873148,40.516235473151774
Birth Per Woman & Hepatitis B & Hiv/Aids & Status Developed,0.7878352238921678,0.7468208124408715,Birth Per Woman,-3.6971760130514117,Hiv/Aids,0.012955662658940381,Status Developed,-0.6653941315796785,Hepatitis B,3.2312106655893844,80.1323923923798
Hiv/Aids & Income Composition Of Resources & Military & Status Developed,0.7922363032248142,0.7462325160697338,Income Composition Of Resources,-0.6375112832336177,Military,36.35016405512626,Status Developed,0.3730714245680993,Hiv/Aids,1.5116014871149304,46.244222624216334
Adult Mortality & Schooling & Status Developed & Total Expenditure,0.7531626017977884,0.745605268650285,Adult Mortality,-0.03457342330105237,Schooling,1.6064180903924088,Status Developed,1.0408024071374393,Total Expenditure,0.04144808577614195,55.144915924383355
Income Composition Of Resources & Schooling & Status Developed & Water,0.7085119226621857,0.7451018864527794,Schooling,21.327921914017505,Water,0.187895511486999,Status Developed,1.7005866095601574,Income Composition Of Resources,0.21069366509466525,35.370443267821415
Adult Mortality & Measles & Schooling & Status Developed,0.7539248689354974,0.7450331244443684,Adult Mortality,-0.03573022403037613,Schooling,-9.900936526353182e-06,Status Developed,1.5935892812048755,Measles,1.3333170916855566,55.876240406183726
Hiv/Aids & Income Composition Of Resources & Polio & Status Developed,0.7926285934750331,0.7449958748110439,Income Composition Of Resources,-0.6345695746809527,Hiv/Aids,36.546014886816415,Status Developed,0.02146936115752851,Polio,1.1215112788433625,44.95624152412403
Hiv/Aids & Infant Deaths & Schooling & Status Developed,0.7600045046878593,0.7447896103905061,Infant Deaths,-0.7808635286195985,Schooling,-0.0018518244325945732,Status Developed,1.8475831941739114,Hiv/Aids,1.7566231978682625,48.14742747917765
Hiv/Aids & Military & Status Developed & Water,0.7963138282176024,0.7447743287804578,Hiv/Aids,-0.6467027273972588,Military,0.08454047549235094,Status Developed,3.7936787471351243,Water,0.30698142449013494,44.4624763588762
Status Developed & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.6815012849418931,0.7442052366037659,Thinness 5-9 Years,3.0122294295457577,Water,0.030172657386844215,Status Developed,-0.4478274524553084,Thinness 1-19 Years,0.3313101898357366,43.451975472861164
Hiv/Aids & Schooling & Status Developed & Thinness 5-9 Years,0.7728644968984142,0.7441741751129758,Schooling,-0.7721261279949437,Thinness 5-9 Years,1.739269095184125,Status Developed,1.5414331053247265,Hiv/Aids,-0.19714257054641848,50.48467875712721
Hiv/Aids & Income Composition Of Resources & Schooling & Status Developed,0.8147385670833414,0.7439602598863566,Schooling,-0.6537073562818261,Income Composition Of Resources,28.118246334116535,Status Developed,0.6559866079724443,Hiv/Aids,1.0157920270233851,44.31652658243324
Birth Per Woman & Income Composition Of Resources & Status Developed & Thinness 5-9 Years,0.7283066483932176,0.7432570233578275,Birth Per Woman,-2.5898060287640887,Income Composition Of Resources,23.08162706810421,Status Developed,0.23893325028813361,Thinness 5-9 Years,-0.24974585831084184,63.21228519313881
Income Composition Of Resources & Status Developed & Total Expenditure & Under-Five Deaths,0.6294437634241041,0.7423053584730976,Income Composition Of Resources,40.8997719522485,Total Expenditure,1.410244823654789,Status Developed,0.15362826694716725,Under-Five Deaths,-0.0023760059883826123,42.00344124607362
Birth Per Woman & Income Composition Of Resources & Status Developed & Under-Five Deaths,0.7132410695002169,0.7419770078681263,Birth Per Woman,-2.59690162647121,Income Composition Of Resources,24.867416210095968,Status Developed,0.867225989826157,Under-Five Deaths,-0.0016093961574554783,60.79112926324082
Adult Mortality & Bmi & Hiv/Aids & Status Developed,0.6959348166190555,0.7418672097778352,Adult Mortality,-0.025802642894969443,Hiv/Aids,0.14095973767315667,Status Developed,-0.5095899530352261,Bmi,4.576671879126002,68.82923272636951
Fdi & Hiv/Aids & Schooling & Status Developed,0.7617042922882012,0.741671772351613,Fdi,0.012398805091915004,Schooling,-0.7911405103400817,Status Developed,1.958141365994552,Hiv/Aids,1.4179595758531098,46.84081206521537
Birth Per Woman & Bmi & Income Composition Of Resources & Status Developed,0.7206214726694599,0.7415054971299282,Birth Per Woman,-2.4141609255428973,Income Composition Of Resources,0.04349226642206161,Status Developed,23.369509636049965,Bmi,1.1290868168832378,59.65408426532842
Income Composition Of Resources & Infant Deaths & Status Developed & Water,0.7087775041696751,0.7413865508188207,Infant Deaths,20.736285884383772,Water,-0.0031460938780615844,Status Developed,1.973619236453038,Income Composition Of Resources,0.22758280367737968,36.99576042968224
Income Composition Of Resources & Status Developed & Thinness 5-9 Years & Water,0.7312497993768092,0.7402706622477494,Income Composition Of Resources,18.054376056913338,Water,1.5929050995598544,Status Developed,-0.32197054826148797,Thinness 5-9 Years,0.22346857662371367,40.49340414502593
Income Composition Of Resources & Polio & Status Developed & Water,0.7081062729867936,0.7393513234083794,Income Composition Of Resources,22.635191265531052,Water,0.013422204666070858,Status Developed,1.810188921475207,Polio,0.2102824570254952,35.85456190152756
Income Composition Of Resources & Status Developed & Under-Five Deaths & Water,0.7110343726146284,0.7378388484776388,Income Composition Of Resources,21.3903585054883,Water,1.836097682615701,Status Developed,-0.0024161402739939497,Under-Five Deaths,0.2148563524279704,37.60391137982122
Hiv/Aids & Military & Schooling & Status Developed,0.7638042222714863,0.7348110199916846,Schooling,-0.8084856480746774,Military,0.23337280835634022,Status Developed,1.8951530714904854,Hiv/Aids,1.4647684569734605,47.37251853677502
Hiv/Aids & Schooling & Status Developed & Thinness 1-19 Years,0.77418957191781,0.7345411865177721,Schooling,-0.7558396619687803,Thinness 1-19 Years,1.7547436537408223,Status Developed,1.089522211055151,Hiv/Aids,-0.24172934823697045,50.48663165308668
Diphtheria & Income Composition Of Resources & Status Developed & Water,0.7103192016267844,0.7344982919212129,Income Composition Of Resources,0.014896562913622083,Water,22.306550630099107,Status Developed,1.8897041844744586,Diphtheria,0.20900037571431085,35.98100583702413
Income Composition Of Resources & Population & Status Developed & Water,0.7105836622053587,0.7325803673005934,Income Composition Of Resources,22.704971303276114,Water,-1.3292801787303127e-09,Status Developed,1.9037199606239161,Population,0.21088173427102033,36.975739260245106
Birth Per Woman & Polio & Schooling & Status Developed,0.6575474868717315,0.7325640814205634,Birth Per Woman,-3.1722811250125353,Schooling,0.01228235068775213,Status Developed,0.9546612807208879,Polio,1.5333513146558257,65.80813214225473
Adult Mortality & Bmi & Gdp & Status Developed,0.6739939226309734,0.7314082660048026,Adult Mortality,-0.0381840872225414,Gdp,0.13627288058522868,Status Developed,0.00010740868657002633,Bmi,2.899288212889329,69.76685108847177
Birth Per Woman & Fdi & Schooling & Status Developed,0.6560557547381659,0.7309403324758432,Birth Per Woman,-3.2119915784993545,Fdi,0.014385778604004584,Status Developed,0.9845389854863466,Schooling,1.3943933376999076,66.42684796200024
Fdi & Income Composition Of Resources & Status Developed & Under-Five Deaths,0.6171938356765408,0.730890908887151,Fdi,0.00832235618031967,Income Composition Of Resources,39.771787950641816,Status Developed,1.733789313001286,Under-Five Deaths,-0.0029860978924176607,43.75560522939509
Adult Mortality & Income Composition Of Resources & Status Developed & Thinness 1-19 Years,0.8185827398149139,0.7300325751431722,Adult Mortality,-0.031102911634424094,Income Composition Of Resources,28.471455495187417,Status Developed,0.8417284717415705,Thinness 1-19 Years,-0.18586288299148634,57.05945510058044
Birth Per Woman & Bmi & Percentage Expenditure & Status Developed,0.6691569954425873,0.7285426835339046,Birth Per Woman,-3.8618811584990342,Bmi,0.0784992036551656,Status Developed,0.00078517075619014,Percentage Expenditure,1.4122701977250711,76.91374055351163
Alcohol & Birth Per Woman & Status Developed & Water,0.6812432278406333,0.727929125782895,Alcohol,-0.1270046932286472,Water,-2.127776905490294,Status Developed,3.784335778740321,Birth Per Woman,0.22977668153955344,56.57882974053225
Birth Per Woman & Gdp & Income Composition Of Resources & Status Developed,0.7266325602472994,0.7278465367903698,Birth Per Woman,-2.50223041627357,Income Composition Of Resources,7.69248633106051e-05,Status Developed,24.85280944390599,Gdp,0.09770782119059594,60.16983149148873
Birth Per Woman & Income Composition Of Resources & Polio & Status Developed,0.7163075813957533,0.7270768918614086,Birth Per Woman,-2.282457842301163,Income Composition Of Resources,27.907146849280515,Status Developed,0.004377752697962478,Polio,0.9148631472763533,57.31180665370574
Bmi & Status Developed & Thinness 1-19 Years & Water,0.6878131745749952,0.7257943542222035,Thinness 1-19 Years,0.04670236337492854,Water,2.9336495706119017,Status Developed,-0.34445356570835145,Bmi,0.312719401799308,42.8352523310665
Status Developed & Thinness 1-19 Years & Total Expenditure & Water,0.6796750548681486,0.7257517478951526,Thinness 1-19 Years,2.9106806397936924,Water,-0.4056390783957228,Status Developed,0.10789591708053892,Total Expenditure,0.3323196448401062,42.502368666602656
Gdp & Income Composition Of Resources & Status Developed & Water,0.7186924339585989,0.7245109913212278,Income Composition Of Resources,5.751521352065533e-05,Water,18.758651450106576,Status Developed,1.5532255185495627,Gdp,0.23402634091239705,37.28153202129511
Alcohol & Income Composition Of Resources & Status Developed & Water,0.7228607040874463,0.722783782521774,Alcohol,-0.33595012478775793,Water,24.43389180555826,Status Developed,3.837266956106647,Income Composition Of Resources,0.22126523127576547,36.24024393081416
Alcohol & Income Composition Of Resources & Status Developed & Thinness 1-19 Years,0.6531086694183839,0.7227823660676729,Alcohol,-0.29151005112723194,Income Composition Of Resources,40.779976521739336,Status Developed,2.319000734771926,Thinness 1-19 Years,-0.29957231886399427,45.57084039040799
Military & Status Developed & Thinness 1-19 Years & Water,0.679898506909862,0.7227280879473703,Thinness 1-19 Years,0.10195544913867842,Military,3.3247451709026015,Status Developed,-0.3988851590283513,Water,0.32856717345448533,43.328661201130885
Gdp & Status Developed & Thinness 5-9 Years & Water,0.7040509415237806,0.7227101209164257,Thinness 5-9 Years,8.477751451783356e-05,Water,2.2156397462718522,Status Developed,-0.3813141297403703,Gdp,0.3156126412445097,44.31803319030459
Alcohol & Birth Per Woman & Gdp & Status Developed,0.6502094220281694,0.7225033358388284,Alcohol,-0.1708754863335904,Birth Per Woman,-4.463064375017511,Status Developed,0.00013008061748731592,Gdp,2.6689688515293333,82.09757762976699
Alcohol & Birth Per Woman & Percentage Expenditure & Status Developed,0.6449445275982679,0.7222568457972547,Alcohol,-0.138186097967917,Birth Per Woman,-4.3723889171763775,Status Developed,0.0009048698837448299,Percentage Expenditure,2.3862658667650747,81.98354757740283
Birth Per Woman & Bmi & Fdi & Status Developed,0.644616609203846,0.7220482473871819,Birth Per Woman,-3.890939354673861,Fdi,0.08874560023415373,Status Developed,0.0029193121643399447,Bmi,3.107644149364112,76.90402432286461
Income Composition Of Resources & Percentage Expenditure & Status Developed & Water,0.7219027876166519,0.7218005614698215,Income Composition Of Resources,22.623641656347633,Water,0.0003541758247530471,Status Developed,1.3994243059812639,Percentage Expenditure,0.21521625956193208,36.38768906782948
Diphtheria & Status Developed & Thinness 5-9 Years & Water,0.6920221853473977,0.7213566710426856,Thinness 5-9 Years,0.01978556082487897,Water,3.0274358053746964,Status Developed,-0.43845471879788167,Diphtheria,0.3215075143211341,42.73040924033522
Birth Per Woman & Hiv/Aids & Status Developed & Under-Five Deaths,0.7997826050853747,0.7211920706650128,Birth Per Woman,-3.6617908110311674,Hiv/Aids,-0.6711306551399473,Status Developed,3.1996320695836404,Under-Five Deaths,-0.004275809864115576,81.31580503441404
